date,product,category,sales,price,stock
2023-02-28,Soap,Personal Care,72,99.36156910806922,489
2023-02-28,Shampoo,Personal Care,56,107.48467148992947,374
2023-03-01,Milk,Dairy,60,37.55621941247881,301
2023-03-01,Bread,Bakery,55,150.65947586035077,450
2023-03-01,Rice,Grocery,54,22.595135614844544,264
2023-03-01,Eggs,Dairy,56,89.48897730147068,481
2023-03-01,Soap,Personal Care,71,177.08542872811805,416
2023-03-01,Shampoo,Personal Care,75,25.108745526334765,383
2023-03-02,Milk,Dairy,73,176.7229559289827,246
2023-03-02,Bread,Bakery,62,118.61095741508518,346
2023-03-02,Rice,Grocery,82,190.5721527815977,339
2023-03-02,Eggs,Dairy,79,132.36502305126936,452
2023-03-02,Soap,Personal Care,50,120.64791646215352,458
2023-03-02,Shampoo,Personal Care,75,13.876306030759205,233
2023-03-03,Milk,Dairy,74,91.7937808519869,445
2023-03-03,Bread,Bakery,63,52.0837742833316,365
2023-03-03,Rice,Grocery,65,163.90337782879,327
2023-03-03,Eggs,Dairy,60,96.83455091659884,342
2023-03-03,Soap,Personal Care,64,78.04750842720304,479
2023-03-03,Shampoo,Personal Care,56,113.85887272921677,297
2023-03-04,Milk,Dairy,121,27.316094427044373,259
2023-03-04,Bread,Bakery,91,155.913683983863,385
2023-03-04,Rice,Grocery,84,80.5780344735496,452
2023-03-04,Eggs,Dairy,92,48.67174927154292,343
2023-03-04,Soap,Personal Care,91,102.17506246572361,474
2023-03-04,Shampoo,Personal Care,90,116.17976548138664,365
2023-03-05,Milk,Dairy,112,134.21525558771486,409
2023-03-05,Bread,Bakery,97,107.363556061338,266
2023-03-05,Rice,Grocery,91,104.94407793358451,218
2023-03-05,Eggs,Dairy,113,111.40782859757444,286
2023-03-05,Soap,Personal Care,101,163.5498393146004,227
2023-03-05,Shampoo,Personal Care,91,133.22013509659854,300
2023-03-06,Milk,Dairy,47,109.51411434504148,369
2023-03-06,Bread,Bakery,47,60.12315423980793,355
2023-03-06,Rice,Grocery,65,81.47826852608766,435
2023-03-06,Eggs,Dairy,66,88.97906608094503,432
2023-03-06,Soap,Personal Care,54,55.07832909485608,413
2023-03-06,Shampoo,Personal Care,55,182.1349960667595,391
2023-03-07,Milk,Dairy,64,147.48033308359638,425
2023-03-07,Bread,Bakery,52,136.18389046383658,316
2023-03-07,Rice,Grocery,51,170.8466222926442,232
2023-03-07,Eggs,Dairy,55,181.12655598063938,491
2023-03-07,Soap,Personal Care,57,51.81258840909144,424
2023-03-07,Shampoo,Personal Care,80,168.11631893843594,320
2023-03-08,Milk,Dairy,75,50.61064979161317,387
2023-03-08,Bread,Bakery,62,39.06275541509131,273
2023-03-08,Rice,Grocery,66,83.31329489886072,270
2023-03-08,Eggs,Dairy,54,25.19667173138341,207
2023-03-08,Soap,Personal Care,66,123.87907483027047,222
2023-03-08,Shampoo,Personal Care,67,20.24719073976553,314
2023-03-09,Milk,Dairy,70,154.52565498448524,266
2023-03-09,Bread,Bakery,78,144.4973320949417,371
2023-03-09,Rice,Grocery,60,42.97870738877355,253
2023-03-09,Eggs,Dairy,51,53.794019096788965,319
2023-03-09,Soap,Personal Care,79,149.9638562927097,421
2023-03-09,Shampoo,Personal Care,79,41.234610022398684,349
2023-03-10,Milk,Dairy,60,14.996568070087028,284
2023-03-10,Bread,Bakery,61,42.329001817458206,412
2023-03-10,Rice,Grocery,57,111.69801957956874,205
2023-03-10,Eggs,Dairy,75,195.00150562153777,272
2023-03-10,Soap,Personal Care,60,156.60188424888466,421
2023-03-10,Shampoo,Personal Care,78,68.683570854928,228
2023-03-11,Milk,Dairy,102,99.63369878426612,316
2023-03-11,Bread,Bakery,106,136.954325772002,460
2023-03-11,Rice,Grocery,101,106.75228228214482,449
2023-03-11,Eggs,Dairy,120,71.46267471219775,319
2023-03-11,Soap,Personal Care,90,106.28630773637974,200
2023-03-11,Shampoo,Personal Care,116,103.60812275909056,461
2023-03-12,Milk,Dairy,125,114.91055712449236,287
2023-03-12,Bread,Bakery,102,155.8935753939125,495
2023-03-12,Rice,Grocery,118,48.5834126548118,279
2023-03-12,Eggs,Dairy,89,75.79054964970679,488
2023-03-12,Soap,Personal Care,113,26.42469310294572,206
2023-03-12,Shampoo,Personal Care,116,75.03046263005179,223
2023-03-13,Milk,Dairy,66,34.16466619017707,303
2023-03-13,Bread,Bakery,67,67.34858556965008,402
2023-03-13,Rice,Grocery,57,169.96682815105814,383
2023-03-13,Eggs,Dairy,71,107.19187690461044,302
2023-03-13,Soap,Personal Care,74,121.00270987802645,444
2023-03-13,Shampoo,Personal Care,64,118.96492113769105,324
2023-03-14,Milk,Dairy,65,13.618247762115447,204
2023-03-14,Bread,Bakery,67,134.86755571161183,320
2023-03-14,Rice,Grocery,69,184.82162453129948,212
2023-03-14,Eggs,Dairy,78,141.06600355246476,245
2023-03-14,Soap,Personal Care,51,22.25322928661079,419
2023-03-14,Shampoo,Personal Care,61,96.30328652330515,450
2023-03-15,Milk,Dairy,72,158.94472112483257,245
2023-03-15,Bread,Bakery,63,168.20981248780973,202
2023-03-15,Rice,Grocery,84,184.2487159826409,374
2023-03-15,Eggs,Dairy,61,184.1932498342075,449
2023-03-15,Soap,Personal Care,76,28.02800372803918,433
2023-03-15,Shampoo,Personal Care,66,165.308366501131,308
2023-03-16,Milk,Dairy,49,183.68972771416523,215
2023-03-16,Bread,Bakery,56,21.57332310559015,416
2023-03-16,Rice,Grocery,57,28.936145194587418,395
2023-03-16,Eggs,Dairy,70,43.18351243651994,255
2023-03-16,Soap,Personal Care,57,123.7272265300789,390
2023-03-16,Shampoo,Personal Care,55,119.93121623266045,286
2023-03-17,Milk,Dairy,71,79.36589792403613,340
2023-03-17,Bread,Bakery,72,153.5330817779604,247
2023-03-17,Rice,Grocery,79,131.22061469108715,335
2023-03-17,Eggs,Dairy,59,38.07180164321261,249
2023-03-17,Soap,Personal Care,48,15.291457740723594,333
2023-03-17,Shampoo,Personal Care,56,167.83102498762267,416
2023-03-18,Milk,Dairy,112,94.31888006364377,346
2023-03-18,Bread,Bakery,98,134.06861899292636,365
2023-03-18,Rice,Grocery,105,41.195143170708164,478
2023-03-18,Eggs,Dairy,93,53.21012845747056,425
2023-03-18,Soap,Personal Care,80,125.79460649218298,453
2023-03-18,Shampoo,Personal Care,116,179.77157086470302,303
2023-03-19,Milk,Dairy,103,153.60033614820745,427
2023-03-19,Bread,Bakery,117,186.5595852875995,239
2023-03-19,Rice,Grocery,95,186.85345774550476,227
2023-03-19,Eggs,Dairy,89,62.16347110068448,479
2023-03-19,Soap,Personal Care,109,156.9600633863259,267
2023-03-19,Shampoo,Personal Care,112,116.77645490901206,377
2023-03-20,Milk,Dairy,63,108.70535240534642,400
2023-03-20,Bread,Bakery,66,122.46373683962331,446
2023-03-20,Rice,Grocery,60,90.85703948648681,267
2023-03-20,Eggs,Dairy,82,62.24604647499164,219
2023-03-20,Soap,Personal Care,48,141.8306233917306,451
2023-03-20,Shampoo,Personal Care,73,132.3164155392365,372
2023-03-21,Milk,Dairy,58,133.25205808127674,407
2023-03-21,Bread,Bakery,59,126.2617761057916,211
2023-03-21,Rice,Grocery,80,168.78710336309555,295
2023-03-21,Eggs,Dairy,73,97.14501230355036,378
2023-03-21,Soap,Personal Care,71,100.54790928020353,471
2023-03-21,Shampoo,Personal Care,63,195.765434436845,379
2023-03-22,Milk,Dairy,69,17.833284659821473,260
2023-03-22,Bread,Bakery,70,129.70656973306325,216
2023-03-22,Rice,Grocery,71,86.43881142037853,268
2023-03-22,Eggs,Dairy,62,64.46551044453437,405
2023-03-22,Soap,Personal Care,74,19.932510731719084,468
2023-03-22,Shampoo,Personal Care,58,29.71719464060073,309
2023-03-23,Milk,Dairy,51,61.785972274926095,250
2023-03-23,Bread,Bakery,70,68.05952727228689,241
2023-03-23,Rice,Grocery,67,117.21720228726774,365
2023-03-23,Eggs,Dairy,75,33.76486309510183,398
2023-03-23,Soap,Personal Care,76,144.93987118009034,445
2023-03-23,Shampoo,Personal Care,66,14.130379232104398,305
2023-03-24,Milk,Dairy,69,30.416111123958444,280
2023-03-24,Bread,Bakery,73,130.47746956516943,423
2023-03-24,Rice,Grocery,76,91.65003169665792,473
2023-03-24,Eggs,Dairy,56,96.66416969986032,225
2023-03-24,Soap,Personal Care,63,198.4228975935269,463
2023-03-24,Shampoo,Personal Care,64,113.95425208809111,441
2023-03-25,Milk,Dairy,90,119.35440648790961,280
2023-03-25,Bread,Bakery,92,145.11460842058707,245
2023-03-25,Rice,Grocery,94,185.2747902974756,252
2023-03-25,Eggs,Dairy,108,105.8323338167657,393
2023-03-25,Soap,Personal Care,93,15.794344092023348,464
2023-03-25,Shampoo,Personal Care,119,152.8191557359704,364
2023-03-26,Milk,Dairy,109,80.2997883323957,489
2023-03-26,Bread,Bakery,95,147.29622771854542,340
2023-03-26,Rice,Grocery,97,99.27063264689824,426
2023-03-26,Eggs,Dairy,84,72.57716960749138,317
2023-03-26,Soap,Personal Care,92,126.31014519921352,327
2023-03-26,Shampoo,Personal Care,96,143.41122244317935,310
2023-03-27,Milk,Dairy,79,64.8980331649407,450
2023-03-27,Bread,Bakery,65,156.59857347247788,269
2023-03-27,Rice,Grocery,69,33.69986151211903,350
2023-03-27,Eggs,Dairy,60,65.345811969046,264
2023-03-27,Soap,Personal Care,49,103.68457485963906,446
2023-03-27,Shampoo,Personal Care,68,112.60554652953066,311
2023-03-28,Milk,Dairy,55,116.87730263571015,499
2023-03-28,Bread,Bakery,65,114.61652661717729,457
2023-03-28,Rice,Grocery,84,177.2471189503571,359
2023-03-28,Eggs,Dairy,45,192.73487088563908,337
2023-03-28,Soap,Personal Care,74,57.49975969252803,267
2023-03-28,Shampoo,Personal Care,57,61.025856717921805,373
2023-03-29,Milk,Dairy,67,161.22349705982973,382
2023-03-29,Bread,Bakery,72,101.44205084724496,259
2023-03-29,Rice,Grocery,58,192.71169353990777,220
2023-03-29,Eggs,Dairy,68,88.09896677565105,294
2023-03-29,Soap,Personal Care,77,21.964567659403084,457
2023-03-29,Shampoo,Personal Care,47,113.259275296459,435
2023-03-30,Milk,Dairy,50,165.4798902143116,267
2023-03-30,Bread,Bakery,63,33.96579939619538,369
2023-03-30,Rice,Grocery,58,70.46844948308996,323
2023-03-30,Eggs,Dairy,45,182.7063694638242,474
2023-03-30,Soap,Personal Care,60,51.60432415010225,292
2023-03-30,Shampoo,Personal Care,65,111.63177641270242,264
2023-03-31,Milk,Dairy,55,61.47275241690552,223
2023-03-31,Bread,Bakery,77,128.146667272179,219
2023-03-31,Rice,Grocery,46,54.05332663774119,335
2023-03-31,Eggs,Dairy,67,19.08194483497236,272
2023-03-31,Soap,Personal Care,64,137.66933831124354,336
2023-03-31,Shampoo,Personal Care,87,53.10832381255952,456
2023-04-01,Milk,Dairy,108,99.26185192892122,379
2023-04-01,Bread,Bakery,84,27.72460309717402,339
2023-04-01,Rice,Grocery,85,118.40666687867522,342
2023-04-01,Eggs,Dairy,79,123.86577759899096,311
2023-04-01,Soap,Personal Care,85,86.82924169641805,309
2023-04-01,Shampoo,Personal Care,90,81.32169724087076,209
2023-04-02,Milk,Dairy,114,10.71586196460128,487
2023-04-02,Bread,Bakery,95,70.44891530279041,490
2023-04-02,Rice,Grocery,93,170.84532126842655,308
2023-04-02,Eggs,Dairy,107,111.10241476716871,381
2023-04-02,Soap,Personal Care,98,86.49617328463091,269
2023-04-02,Shampoo,Personal Care,89,32.864683646179884,458
2023-04-03,Milk,Dairy,61,186.3074982350341,375
2023-04-03,Bread,Bakery,51,161.52830727221834,333
2023-04-03,Rice,Grocery,69,74.34222157509402,354
2023-04-03,Eggs,Dairy,71,73.59971205006303,212
2023-04-03,Soap,Personal Care,63,107.56461265495287,345
2023-04-03,Shampoo,Personal Care,80,61.033840685206314,213
2023-04-04,Milk,Dairy,71,86.34954028108496,478
2023-04-04,Bread,Bakery,68,163.36647437641042,289
2023-04-04,Rice,Grocery,64,42.12097233540409,416
2023-04-04,Eggs,Dairy,52,58.412620546022154,420
2023-04-04,Soap,Personal Care,56,72.8510490083982,319
2023-04-04,Shampoo,Personal Care,71,18.50277244598525,210
2023-04-05,Milk,Dairy,59,191.88958650636084,213
2023-04-05,Bread,Bakery,64,109.15804776622088,215
2023-04-05,Rice,Grocery,75,146.69934394954242,304
2023-04-05,Eggs,Dairy,46,132.48773435373403,472
2023-04-05,Soap,Personal Care,57,25.15993349046007,237
2023-04-05,Shampoo,Personal Care,59,165.0058994199637,247
2023-04-06,Milk,Dairy,57,149.13714641555438,203
2023-04-06,Bread,Bakery,60,129.0322715944439,313
2023-04-06,Rice,Grocery,64,114.27993356276002,476
2023-04-06,Eggs,Dairy,69,137.01283798684676,268
2023-04-06,Soap,Personal Care,73,162.26919407263915,235
2023-04-06,Shampoo,Personal Care,47,22.17607164477258,389
2023-04-07,Milk,Dairy,66,149.03745805715775,216
2023-04-07,Bread,Bakery,56,61.05313979331096,492
2023-04-07,Rice,Grocery,55,115.45107774355235,497
2023-04-07,Eggs,Dairy,69,162.95336171457927,207
2023-04-07,Soap,Personal Care,78,147.8240243157482,345
2023-04-07,Shampoo,Personal Care,81,127.08260780532106,281
2023-04-08,Milk,Dairy,88,195.70012154775083,314
2023-04-08,Bread,Bakery,93,74.16504719760266,406
2023-04-08,Rice,Grocery,112,110.72195735670991,327
2023-04-08,Eggs,Dairy,110,147.19851479089735,316
2023-04-08,Soap,Personal Care,76,142.1020852594392,331
2023-04-08,Shampoo,Personal Care,106,154.73111422920803,417
2023-04-09,Milk,Dairy,99,177.17188912735602,256
2023-04-09,Bread,Bakery,103,31.35276523645479,417
2023-04-09,Rice,Grocery,109,66.16443272580204,252
2023-04-09,Eggs,Dairy,89,44.12566037718755,449
2023-04-09,Soap,Personal Care,102,167.74753662846314,493
2023-04-09,Shampoo,Personal Care,108,162.5090409141246,265
2023-04-10,Milk,Dairy,62,120.45964586886923,375
2023-04-10,Bread,Bakery,53,173.94706397885278,303
2023-04-10,Rice,Grocery,63,24.355353814926218,481
2023-04-10,Eggs,Dairy,61,134.24695840325285,409
2023-04-10,Soap,Personal Care,55,15.600506903645055,314
2023-04-10,Shampoo,Personal Care,74,119.83425934511801,398
2023-04-11,Milk,Dairy,71,176.55364257865355,399
2023-04-11,Bread,Bakery,57,136.31200833474614,441
2023-04-11,Rice,Grocery,50,146.74196857755913,384
2023-04-11,Eggs,Dairy,72,11.540557408380513,203
2023-04-11,Soap,Personal Care,78,85.19000403967654,458
2023-04-11,Shampoo,Personal Care,68,116.37968929183039,280
2023-04-12,Milk,Dairy,65,87.3630103337863,325
2023-04-12,Bread,Bakery,59,47.77742075443119,429
2023-04-12,Rice,Grocery,70,153.24816004387057,334
2023-04-12,Eggs,Dairy,83,23.46562312442598,202
2023-04-12,Soap,Personal Care,56,36.89490080065015,333
2023-04-12,Shampoo,Personal Care,58,185.6273257768221,231
2023-04-13,Milk,Dairy,68,190.3251246047352,258
2023-04-13,Bread,Bakery,75,92.1553084351671,409
2023-04-13,Rice,Grocery,73,77.3067406059564,384
2023-04-13,Eggs,Dairy,66,59.98324562837282,492
2023-04-13,Soap,Personal Care,74,41.279176847428886,311
2023-04-13,Shampoo,Personal Care,58,29.851655108488583,478
2023-04-14,Milk,Dairy,88,12.712626520308149,243
2023-04-14,Bread,Bakery,65,71.40687241162387,379
2023-04-14,Rice,Grocery,67,178.6368670984098,413
2023-04-14,Eggs,Dairy,76,45.89666461534094,452
2023-04-14,Soap,Personal Care,76,82.23704961528372,220
2023-04-14,Shampoo,Personal Care,82,198.1334007898365,433
2023-04-15,Milk,Dairy,98,149.77210540215938,331
2023-04-15,Bread,Bakery,96,147.0995399561551,436
2023-04-15,Rice,Grocery,107,98.35671169882782,271
2023-04-15,Eggs,Dairy,107,122.83601585689368,407
2023-04-15,Soap,Personal Care,94,24.789439090997668,374
2023-04-15,Shampoo,Personal Care,81,11.47895435110376,362
2023-04-16,Milk,Dairy,106,11.06994942213021,398
2023-04-16,Bread,Bakery,92,131.15616876823222,475
2023-04-16,Rice,Grocery,107,76.21081540117451,205
2023-04-16,Eggs,Dairy,101,120.9390664406892,306
2023-04-16,Soap,Personal Care,115,108.16620937033612,281
2023-04-16,Shampoo,Personal Care,97,81.813987571844,493
2023-04-17,Milk,Dairy,60,14.82993018410973,264
2023-04-17,Bread,Bakery,47,40.458717507958085,486
2023-04-17,Rice,Grocery,62,36.967310044285725,281
2023-04-17,Eggs,Dairy,72,51.560661389777685,283
2023-04-17,Soap,Personal Care,64,62.45635681295984,315
2023-04-17,Shampoo,Personal Care,61,125.97483466237018,290
2023-04-18,Milk,Dairy,73,179.25658498701924,355
2023-04-18,Bread,Bakery,45,77.92178966345774,489
2023-04-18,Rice,Grocery,81,78.99519214929782,234
2023-04-18,Eggs,Dairy,65,13.977085603493968,274
2023-04-18,Soap,Personal Care,61,157.15070966243684,266
2023-04-18,Shampoo,Personal Care,86,49.97344535388356,419
2023-04-19,Milk,Dairy,68,18.377521115531106,414
2023-04-19,Bread,Bakery,71,167.11167336512403,218
2023-04-19,Rice,Grocery,54,189.79025367058557,345
2023-04-19,Eggs,Dairy,58,57.20901963918099,293
2023-04-19,Soap,Personal Care,53,159.3956495932928,278
2023-04-19,Shampoo,Personal Care,66,120.61433986748156,467
2023-04-20,Milk,Dairy,71,12.031478121565268,367
2023-04-20,Bread,Bakery,54,86.40971255035383,210
2023-04-20,Rice,Grocery,63,49.22459415907807,371
2023-04-20,Eggs,Dairy,64,146.4080344882882,408
2023-04-20,Soap,Personal Care,78,39.76300188909037,261
2023-04-20,Shampoo,Personal Care,75,114.0462769871338,496
2023-04-21,Milk,Dairy,62,189.31988894951203,259
2023-04-21,Bread,Bakery,66,77.56817985893746,239
2023-04-21,Rice,Grocery,61,94.72998801090903,461
2023-04-21,Eggs,Dairy,72,85.4087158627346,436
2023-04-21,Soap,Personal Care,75,183.80284797082652,348
2023-04-21,Shampoo,Personal Care,78,55.96209679243399,340
2023-04-22,Milk,Dairy,89,108.79964356701514,479
2023-04-22,Bread,Bakery,109,134.20275165196506,250
2023-04-22,Rice,Grocery,115,142.94548465932405,444
2023-04-22,Eggs,Dairy,107,194.6656646334437,261
2023-04-22,Soap,Personal Care,113,90.38434933133175,293
2023-04-22,Shampoo,Personal Care,86,83.4242366768553,362
2023-04-23,Milk,Dairy,101,91.15518089919433,372
2023-04-23,Bread,Bakery,127,170.26104213384767,265
2023-04-23,Rice,Grocery,92,64.37436545160239,266
2023-04-23,Eggs,Dairy,76,184.4690519088482,377
2023-04-23,Soap,Personal Care,120,136.90564998325607,371
2023-04-23,Shampoo,Personal Care,97,40.82475414670972,234
2023-04-24,Milk,Dairy,62,70.41236801532736,478
2023-04-24,Bread,Bakery,47,191.33628686790254,375
2023-04-24,Rice,Grocery,63,108.69526941433514,417
2023-04-24,Eggs,Dairy,63,181.40322526662365,494
2023-04-24,Soap,Personal Care,67,165.27926110762934,220
2023-04-24,Shampoo,Personal Care,57,175.37522256288335,432
2023-04-25,Milk,Dairy,79,151.4746990106422,243
2023-04-25,Bread,Bakery,66,144.18417472103857,292
2023-04-25,Rice,Grocery,76,107.86603147263916,282
2023-04-25,Eggs,Dairy,55,120.19388583859714,374
2023-04-25,Soap,Personal Care,57,100.53298549722699,294
2023-04-25,Shampoo,Personal Care,74,14.55533500154102,475
2023-04-26,Milk,Dairy,79,192.8465253532728,423
2023-04-26,Bread,Bakery,67,82.78927238221105,289
2023-04-26,Rice,Grocery,79,30.78598583746345,394
2023-04-26,Eggs,Dairy,66,170.84464740577394,412
2023-04-26,Soap,Personal Care,67,181.0446229121008,363
2023-04-26,Shampoo,Personal Care,68,86.160594774161,315
2023-04-27,Milk,Dairy,69,183.20745904565135,341
2023-04-27,Bread,Bakery,76,10.500109560121754,437
2023-04-27,Rice,Grocery,62,45.72780759186929,336
2023-04-27,Eggs,Dairy,61,90.13344625399726,385
2023-04-27,Soap,Personal Care,69,104.78169451141211,235
2023-04-27,Shampoo,Personal Care,49,129.5315877833026,499
2023-04-28,Milk,Dairy,65,97.84241451726369,249
2023-04-28,Bread,Bakery,59,59.52035640383026,396
2023-04-28,Rice,Grocery,72,48.85185762720646,461
2023-04-28,Eggs,Dairy,58,36.29192688296449,202
2023-04-28,Soap,Personal Care,55,151.78842992653904,217
2023-04-28,Shampoo,Personal Care,65,13.487587632036941,454
2023-04-29,Milk,Dairy,79,90.78598287899509,403
2023-04-29,Bread,Bakery,115,135.2819964342783,381
2023-04-29,Rice,Grocery,95,186.89366241714382,364
2023-04-29,Eggs,Dairy,74,103.452805564698,243
2023-04-29,Soap,Personal Care,75,197.2012977391713,456
2023-04-29,Shampoo,Personal Care,101,131.60577378681927,400
2023-04-30,Milk,Dairy,89,134.84238468125963,466
2023-04-30,Bread,Bakery,82,153.53190911818524,271
2023-04-30,Rice,Grocery,121,111.34502938629286,409
2023-04-30,Eggs,Dairy,122,199.08028793802302,444
2023-04-30,Soap,Personal Care,121,182.13793862334842,308
2023-04-30,Shampoo,Personal Care,114,155.99598650026817,226
2023-05-01,Milk,Dairy,47,13.80222748946721,336
2023-05-01,Bread,Bakery,71,121.06952982278636,231
2023-05-01,Rice,Grocery,60,107.66585570041521,365
2023-05-01,Eggs,Dairy,67,187.466933225212,460
2023-05-01,Soap,Personal Care,45,55.01592493897502,400
