Employee_ID,Age,Gender,Department,Education_Level,Experience_Years,Salary,Training_Hours,Projects_Completed,Overtime_Hours,Absenteeism_Days,Last_Performance_Score,Performance_Level
2407,39,Female,IT,Bachelors,14,170716,58,13,20,4,4,High
2408,53,Female,Finance,Masters,11,174946,30,6,9,5,1,Low
2409,32,Male,Sales,Bachelors,29,34281,69,12,26,18,1,Low
2410,41,Male,HR,PhD,26,173361,48,14,14,11,3,Medium
2411,45,Female,IT,Bachelors,6,156126,4,11,16,4,2,Low
2412,36,Male,Sales,Masters,19,120020,30,0,38,4,3,Medium
2413,28,Male,HR,PhD,17,127508,36,2,34,17,1,Low
2414,42,Female,IT,PhD,22,86846,78,17,4,5,4,Medium
2415,47,Male,Sales,Masters,12,114682,14,7,15,8,3,Medium
2416,35,Female,Sales,Bachelors,16,49312,51,1,22,10,2,Low
2417,58,Male,IT,Masters,3,134186,68,3,38,13,3,Medium
2418,42,Male,Sales,Bachelors,24,24257,91,17,47,1,5,High
2419,39,Male,Marketing,Bachelors,13,166918,96,12,8,13,2,Low
2420,26,Female,IT,PhD,19,173555,10,14,32,18,5,Medium
2421,24,Male,Sales,Masters,27,46558,42,1,34,9,4,Medium
2422,44,Male,HR,PhD,12,63188,69,9,39,4,1,Low
2423,47,Female,HR,Masters,2,164084,22,1,49,3,3,Medium
2424,58,Female,Marketing,Masters,25,53236,39,11,23,6,3,Medium
2425,45,Male,IT,PhD,25,65076,62,4,23,12,5,Medium
2426,40,Female,Sales,Masters,17,68402,1,11,49,9,5,Medium
2427,46,Male,Sales,Masters,13,114467,78,0,23,9,1,Low
2428,42,Male,HR,Bachelors,14,183148,86,1,18,3,3,Medium
2429,33,Female,Marketing,Masters,2,100337,85,15,38,15,1,Low
2430,54,Female,HR,Masters,0,135827,72,1,24,14,5,Medium
2431,25,Female,HR,PhD,25,94264,46,15,30,10,5,Medium
2432,28,Male,Marketing,PhD,23,37335,29,19,37,18,2,Low
2433,43,Female,IT,Masters,16,63773,15,15,24,2,5,Medium
2434,54,Male,Sales,Bachelors,2,48570,58,5,26,14,5,Medium
2435,38,Female,IT,Bachelors,13,107995,46,12,31,15,1,Low
2436,45,Male,Finance,PhD,2,60658,29,11,10,13,2,Low
2437,55,Female,Finance,Masters,12,140640,8,9,4,4,2,Low
2438,49,Male,Finance,Masters,14,92613,64,4,43,16,3,Medium
2439,43,Female,Marketing,Bachelors,17,78194,58,7,32,17,4,Medium
2440,38,Male,HR,Bachelors,13,131872,63,5,18,18,3,Medium
2441,55,Female,IT,Bachelors,20,185031,7,4,42,0,3,Medium
2442,27,Female,Sales,PhD,25,196660,51,19,46,8,3,Medium
2443,27,Male,Finance,Masters,2,191605,17,5,15,13,2,Low
2444,55,Female,IT,PhD,18,128558,90,16,34,19,1,Low
2445,22,Male,Finance,Masters,7,88582,81,5,10,19,5,Medium
2446,31,Male,Finance,PhD,3,195590,95,16,10,10,2,Low
2447,42,Female,Sales,Masters,3,163775,57,4,9,1,5,Medium
2448,26,Male,Marketing,Bachelors,18,69456,48,16,33,19,5,Medium
2449,23,Female,HR,Bachelors,10,75491,31,16,4,4,4,Medium
2450,43,Female,Marketing,Bachelors,0,28043,47,12,22,14,3,Medium
2451,23,Male,IT,PhD,7,123212,44,6,24,11,4,Medium
2452,31,Female,Marketing,Bachelors,14,88340,53,5,28,13,3,Medium
2453,55,Male,IT,Masters,0,161248,99,13,39,10,2,Low
2454,37,Male,IT,PhD,6,155008,99,15,12,8,5,Medium
2455,43,Female,HR,Masters,20,51174,84,2,46,19,4,Medium
2456,33,Female,Sales,PhD,19,102632,45,8,31,7,2,Low
2457,45,Male,HR,Masters,19,108768,95,14,33,11,2,Low
2458,59,Male,Marketing,Masters,23,145775,30,17,11,2,3,Medium
2459,31,Female,IT,PhD,10,128177,36,9,23,14,5,Medium
2460,56,Female,Finance,PhD,26,45909,15,9,39,7,3,Medium
2461,53,Female,Finance,Bachelors,28,64158,45,2,20,6,3,Medium
2462,28,Female,IT,Bachelors,13,159438,45,0,28,16,2,Low
2463,42,Male,HR,Masters,21,144296,77,2,22,11,3,Medium
2464,41,Female,Sales,Masters,15,79331,87,4,32,19,1,Low
2465,47,Male,HR,Masters,13,179914,88,6,7,17,5,Medium
2466,25,Male,IT,PhD,11,168530,60,2,41,17,3,Medium
2467,43,Female,IT,PhD,16,107367,45,3,12,14,3,Medium
2468,36,Male,Sales,Bachelors,13,85382,50,16,4,2,4,Medium
2469,42,Female,Marketing,Masters,9,94319,61,2,40,18,5,Medium
2470,36,Male,Marketing,Bachelors,23,31170,34,3,9,14,5,Medium
2471,43,Female,Sales,PhD,28,139952,80,1,13,15,3,Medium
2472,49,Male,Marketing,PhD,13,100145,41,13,23,16,1,Low
2473,35,Male,Finance,PhD,17,125626,44,4,10,0,4,Medium
2474,48,Female,Marketing,Bachelors,21,196014,67,1,45,10,1,Low
2475,49,Female,Marketing,PhD,8,36208,74,14,2,5,3,Medium
2476,47,Male,Marketing,Masters,16,186250,46,10,28,8,5,Medium
2477,23,Male,Finance,Bachelors,5,160111,78,9,47,19,5,Medium
2478,46,Female,Marketing,PhD,7,34990,29,19,29,15,1,Low
2479,24,Male,Finance,Bachelors,25,157513,23,0,48,5,2,Low
2480,29,Female,Sales,Bachelors,12,149327,65,18,36,11,3,Medium
2481,54,Male,HR,PhD,17,99314,42,13,6,18,5,Medium
2482,56,Female,Sales,PhD,4,197031,33,13,16,12,2,Low
2483,27,Male,HR,Bachelors,5,46862,22,0,19,12,5,Medium
2484,44,Female,Sales,Bachelors,20,178345,60,8,10,3,5,Medium
2485,46,Female,HR,PhD,18,113949,94,16,43,8,2,Low
2486,40,Male,HR,Masters,3,193572,36,13,24,13,1,Low
2487,26,Female,IT,Bachelors,6,150223,12,12,23,13,3,Medium
2488,32,Male,HR,Bachelors,3,23956,96,12,1,16,2,Low
2489,33,Female,HR,Masters,24,108789,70,5,26,4,2,Low
2490,31,Female,IT,PhD,10,109451,95,6,18,18,5,Medium
2491,29,Female,Marketing,PhD,11,137782,6,1,28,1,2,Low
2492,45,Male,Marketing,Masters,13,22365,41,7,36,12,3,Medium
2493,49,Female,IT,PhD,12,92204,37,5,10,10,1,Low
2494,57,Male,Finance,PhD,28,156072,51,2,18,1,1,Low
2495,58,Female,HR,Bachelors,9,77072,43,17,27,0,1,Low
2496,42,Male,HR,Bachelors,17,72499,63,17,38,2,3,High
2497,29,Male,IT,Bachelors,15,89211,12,5,20,11,5,Medium
2498,30,Male,IT,Masters,4,163979,87,10,25,6,3,Medium
2499,36,Female,Finance,PhD,7,168408,27,2,21,0,2,Low
2500,39,Male,Marketing,PhD,13,105220,95,15,5,8,4,Medium
2501,41,Female,Sales,Bachelors,4,113847,81,4,10,17,4,Medium
2502,27,Male,Marketing,Bachelors,25,129459,97,1,13,19,4,Medium
2503,33,Male,HR,Masters,27,97755,97,14,35,5,1,Low
2504,23,Male,IT,PhD,23,88783,0,15,39,8,3,Medium
2505,28,Male,Finance,Masters,7,147851,42,6,40,7,3,Medium
2506,37,Female,Marketing,PhD,24,26472,41,15,1,17,1,Low
2507,24,Male,Finance,Masters,25,173452,94,3,42,14,2,Low
2508,24,Male,Marketing,Bachelors,5,123152,49,15,19,0,4,Medium
2509,48,Female,HR,Masters,15,178352,59,16,21,13,4,Medium
2510,59,Male,Sales,Masters,27,172931,0,1,38,17,1,Low
2511,54,Male,Finance,Bachelors,3,199474,50,15,3,18,4,Medium
2512,49,Male,Finance,PhD,11,159334,15,3,28,18,5,Medium
2513,22,Male,Sales,PhD,10,162138,38,6,45,9,3,Medium
2514,29,Female,Finance,Bachelors,2,166626,14,17,23,19,4,Medium
2515,58,Female,Finance,Masters,11,27008,32,5,0,5,4,Medium
2516,53,Male,Marketing,Masters,29,107851,86,17,23,16,5,Medium
2517,58,Female,Marketing,Masters,4,100799,52,6,29,13,2,Low
2518,25,Female,Sales,PhD,5,36238,97,1,11,12,2,Low
2519,51,Male,HR,Masters,18,37153,16,18,18,7,5,Medium
2520,27,Female,Finance,PhD,17,79353,88,8,36,9,2,Low
2521,40,Male,HR,Masters,15,72092,5,3,39,8,1,Low
2522,53,Female,Sales,Bachelors,22,194224,30,13,42,4,5,Medium
2523,30,Female,Sales,Bachelors,10,69104,68,4,3,3,3,Medium
2524,33,Female,Marketing,PhD,4,175355,39,6,14,5,3,Medium
2525,32,Male,Finance,PhD,8,197501,29,7,19,5,3,Medium
2526,37,Female,IT,Bachelors,2,48887,68,14,43,12,4,Medium
2527,22,Male,Sales,Bachelors,29,197244,75,18,19,3,5,High
2528,42,Male,Finance,Masters,7,24355,6,10,20,7,5,Medium
2529,51,Female,HR,Bachelors,5,53701,12,19,9,4,2,Low
2530,34,Male,Marketing,PhD,3,192606,3,3,29,1,5,Medium
2531,55,Female,HR,Bachelors,11,91442,49,17,23,8,5,Medium
2532,25,Male,Sales,PhD,11,32279,2,13,47,10,2,Low
2533,49,Male,Sales,PhD,24,194563,11,5,39,19,5,Medium
2534,59,Female,HR,Masters,20,140738,64,15,39,19,5,Medium
2535,52,Female,Sales,Masters,15,159333,26,17,37,10,1,Low
2536,48,Female,Finance,Masters,9,155546,49,0,2,6,2,Low
2537,26,Female,Sales,Masters,21,111414,76,7,28,13,1,Low
2538,46,Male,Marketing,Bachelors,13,48390,16,0,7,5,4,Medium
2539,24,Male,Finance,Masters,12,177997,71,0,28,3,2,Low
2540,54,Male,IT,Bachelors,8,102174,31,18,9,5,5,Medium
2541,25,Female,Sales,Masters,6,24787,83,9,4,2,5,Medium
2542,46,Male,Sales,Masters,11,63724,50,17,10,5,1,Low
2543,41,Female,Marketing,PhD,4,30663,16,11,3,2,1,Low
2544,55,Male,Marketing,Bachelors,17,167192,33,16,48,0,4,Medium
2545,47,Female,HR,PhD,3,173812,34,0,34,17,4,Medium
2546,26,Male,HR,Masters,1,153107,98,7,49,3,5,Medium
2547,56,Male,HR,Bachelors,2,120271,23,9,39,5,3,Medium
2548,49,Female,Marketing,Masters,25,87388,53,9,11,16,4,Medium
2549,50,Male,HR,PhD,11,72335,17,17,20,17,5,Medium
2550,30,Female,HR,Bachelors,2,63315,49,8,15,5,4,Medium
2551,59,Male,IT,PhD,3,124922,45,1,13,1,2,Low
2552,27,Male,HR,Masters,5,66627,47,2,20,11,1,Low
2553,40,Female,Sales,Masters,11,159375,32,1,47,11,5,Medium
2554,32,Female,Marketing,Masters,18,69334,86,5,26,3,4,Medium
2555,23,Male,Finance,Bachelors,9,85700,88,11,35,15,1,Low
2556,30,Male,IT,PhD,29,59726,26,18,0,19,3,Medium
2557,42,Male,Marketing,PhD,0,50694,0,14,0,9,4,Medium
2558,45,Male,Marketing,Masters,16,182325,84,18,21,9,5,Medium
2559,55,Male,Sales,PhD,15,175302,58,11,14,6,2,Low
2560,43,Male,HR,Bachelors,8,83545,9,17,19,13,1,Low
2561,24,Female,Sales,Masters,24,167997,94,15,2,6,1,Low
2562,33,Female,HR,Masters,20,26033,24,1,13,11,2,Low
2563,49,Female,HR,Masters,8,82461,83,10,8,10,5,Medium
2564,51,Male,Marketing,Bachelors,26,22665,56,11,18,16,3,Medium
2565,47,Male,HR,Masters,22,47025,65,4,39,10,2,Low
2566,42,Male,IT,Masters,8,174605,14,5,33,2,3,Medium
2567,49,Female,IT,Masters,11,196969,27,10,3,18,5,Medium
2568,47,Female,IT,Masters,22,97661,12,9,32,3,4,Medium
2569,54,Male,Marketing,PhD,8,140473,13,3,42,7,4,Medium
2570,42,Male,Sales,Masters,14,40998,65,8,36,13,5,Medium
2571,56,Female,Finance,Bachelors,1,81248,33,11,1,19,3,Medium
2572,55,Female,HR,Masters,10,124493,98,9,26,13,2,Low
2573,39,Female,Finance,Masters,10,43057,24,13,44,15,5,Medium
2574,32,Male,Sales,PhD,7,99244,53,4,16,14,5,Medium
2575,44,Male,Sales,Masters,22,117031,78,0,48,11,4,Medium
2576,43,Male,Marketing,PhD,5,132713,11,4,49,15,2,Low
2577,38,Female,IT,Bachelors,20,125887,8,15,30,19,4,Medium
2578,26,Female,IT,PhD,19,87173,30,4,40,18,3,Medium
2579,32,Male,Sales,Masters,6,58734,77,4,5,4,3,Medium
2580,51,Male,Marketing,Bachelors,2,82072,92,17,30,11,1,Low
2581,36,Female,Marketing,Masters,7,114194,52,5,2,4,5,Medium
2582,48,Male,HR,PhD,17,159741,42,17,39,9,2,Low
2583,56,Female,IT,Bachelors,16,133272,37,9,2,16,2,Low
2584,54,Female,Sales,Bachelors,10,87902,41,14,32,14,4,Medium
2585,41,Male,Finance,PhD,1,142247,71,10,12,7,4,Medium
2586,37,Female,IT,PhD,24,169982,47,18,20,7,2,Low
2587,55,Male,HR,Bachelors,20,76959,66,12,36,7,4,Medium
2588,23,Female,Marketing,Bachelors,26,116623,65,19,15,9,1,Low
2589,56,Female,Sales,PhD,23,151438,15,2,20,19,5,Medium
2590,49,Male,IT,Masters,18,68415,82,15,47,12,1,Low
2591,27,Female,Finance,Bachelors,6,144716,93,6,43,15,3,Medium
2592,30,Male,HR,PhD,17,141209,15,11,12,8,2,Low
2593,41,Male,HR,Masters,7,29907,30,14,3,15,1,Low
2594,22,Female,IT,Bachelors,13,115825,57,7,30,9,1,Low
2595,29,Male,Finance,Bachelors,6,52780,27,16,8,2,4,Medium
2596,44,Male,HR,PhD,27,55085,3,0,47,13,4,Medium
2597,24,Male,Sales,Masters,20,40426,9,7,32,12,4,Medium
2598,25,Male,HR,Bachelors,27,199269,50,13,36,3,3,Medium
2599,46,Male,Finance,Masters,26,27485,17,9,36,3,1,Low
2600,59,Male,Marketing,Masters,3,69527,46,18,23,5,5,Medium
2601,36,Female,Marketing,Bachelors,16,144604,31,7,24,18,4,Medium
2602,42,Male,IT,Masters,4,111005,29,18,40,10,3,Medium
2603,56,Female,Finance,Bachelors,11,78528,35,3,28,7,3,Medium
2604,35,Female,HR,Masters,8,140631,8,9,39,13,4,Medium
2605,57,Male,HR,Bachelors,25,47799,35,2,49,7,2,Low
2606,33,Female,Marketing,PhD,19,197411,28,3,46,13,1,Low
2607,38,Female,Marketing,Bachelors,12,167159,15,15,35,6,4,Medium
2608,30,Male,Sales,Bachelors,24,158518,91,3,14,17,5,Medium
2609,56,Male,Marketing,Bachelors,27,114817,20,19,44,11,1,Low
2610,34,Male,Sales,Masters,17,78260,63,19,17,13,3,Medium
2611,36,Female,HR,PhD,19,165949,65,12,19,14,5,Medium
2612,39,Female,Sales,Masters,8,175795,58,16,4,17,1,Low
2613,54,Male,Sales,Masters,3,32943,98,15,17,11,5,Medium
2614,27,Male,IT,Bachelors,20,161378,27,16,39,9,3,Medium
2615,48,Female,Marketing,Masters,26,187856,54,5,0,11,4,Medium
2616,44,Female,Sales,Bachelors,7,141401,99,2,18,7,5,Medium
2617,48,Female,HR,PhD,0,171527,30,19,22,5,4,Medium
2618,55,Female,Finance,Masters,16,181046,32,3,25,18,3,Medium
2619,59,Male,Sales,Masters,24,47371,86,7,48,0,3,Medium
2620,35,Female,Marketing,Masters,8,118746,59,19,28,12,5,Medium
2621,57,Female,IT,Bachelors,19,121248,40,8,33,15,5,Medium
2622,29,Female,HR,Bachelors,12,155008,80,0,18,17,3,Medium
2623,56,Female,IT,Masters,1,184238,45,12,47,11,5,Medium
2624,40,Male,Finance,Masters,12,45727,48,1,17,4,5,Medium
2625,51,Male,Sales,PhD,8,134000,64,9,1,12,5,Medium
2626,35,Female,Sales,PhD,29,83969,41,18,26,7,5,Medium
2627,41,Female,Marketing,PhD,19,179440,22,16,5,5,1,Low
2628,46,Male,Sales,PhD,5,88531,26,12,38,2,3,Medium
2629,45,Male,HR,PhD,27,59097,88,13,5,19,3,Medium
2630,35,Female,Finance,Bachelors,0,186056,31,10,5,3,2,Low
2631,47,Female,IT,PhD,27,70859,82,9,30,11,4,Medium
2632,59,Male,Finance,PhD,24,195363,87,6,40,12,2,Low
2633,44,Male,Sales,Masters,4,173222,2,9,39,1,5,Medium
2634,43,Male,IT,Bachelors,2,173133,59,0,29,18,5,Medium
2635,40,Male,Marketing,PhD,3,180250,75,13,20,3,1,High
2636,24,Male,Finance,PhD,0,76790,98,2,40,12,1,Low
2637,40,Male,IT,PhD,13,85696,78,12,43,18,1,Low
2638,30,Female,IT,Masters,8,35648,16,1,17,7,1,Low
2639,49,Male,IT,Masters,29,81779,31,16,22,7,1,Low
2640,41,Male,HR,Masters,23,126371,6,2,37,15,1,Low
2641,28,Male,Finance,PhD,3,56672,82,14,22,10,1,Low
2642,35,Male,IT,Masters,17,89109,70,7,27,17,1,Low
2643,30,Female,Finance,PhD,13,54593,68,5,35,3,1,Low
2644,40,Female,IT,Bachelors,24,164858,57,8,24,0,3,Medium
2645,35,Male,Marketing,PhD,3,29815,39,10,6,0,1,Low
2646,59,Female,Marketing,Masters,24,173038,84,1,17,13,4,Medium
2647,57,Female,Marketing,Bachelors,9,164866,47,8,19,3,1,Low
2648,38,Female,Sales,PhD,2,182495,50,17,4,10,5,Medium
2649,51,Female,IT,Bachelors,22,41302,56,18,17,17,5,Medium
2650,30,Female,Sales,Bachelors,6,105140,70,17,41,15,1,Low
2651,54,Female,Finance,Bachelors,9,178907,36,4,39,16,1,Low
2652,46,Male,Sales,PhD,12,93356,86,17,32,1,5,High
2653,35,Male,Finance,Masters,3,69282,74,11,14,3,4,High
2654,32,Male,Finance,PhD,17,148451,73,3,34,2,2,Low
2655,56,Male,Finance,Masters,10,141347,84,14,46,14,3,Medium
2656,35,Male,Sales,PhD,24,43814,54,10,45,1,5,Medium
2657,51,Female,IT,PhD,3,175161,40,18,0,18,1,Low
2658,25,Male,Sales,PhD,23,183818,96,4,20,8,3,Medium
2659,25,Male,IT,Masters,13,101673,19,5,7,9,1,Low
2660,49,Female,IT,PhD,17,71940,32,12,6,18,2,Low
2661,29,Female,Finance,Bachelors,7,106796,39,9,40,4,2,Low
2662,23,Male,Sales,PhD,26,56476,98,13,49,13,5,Medium
2663,43,Female,IT,Bachelors,9,177355,33,3,43,9,3,Medium
2664,37,Female,Marketing,Masters,4,152841,61,19,39,15,3,Medium
2665,50,Female,IT,Masters,22,62278,99,11,39,5,2,Low
2666,51,Female,Marketing,PhD,6,198066,90,14,29,7,1,Low
2667,33,Male,Sales,PhD,11,35634,18,9,37,1,5,Medium
2668,56,Female,Sales,PhD,24,146259,42,10,34,17,4,Medium
2669,32,Male,Sales,Bachelors,2,162037,68,8,1,19,2,Low
2670,42,Male,IT,Masters,25,178638,62,10,45,7,2,Low
2671,42,Female,HR,Bachelors,3,72196,92,1,7,4,5,Medium
2672,26,Female,IT,Bachelors,9,118679,9,12,37,16,1,Low
2673,41,Female,IT,PhD,3,199357,12,7,3,15,3,Medium
2674,58,Male,Finance,PhD,14,150861,92,7,36,4,2,Low
2675,24,Female,Finance,Bachelors,28,39420,4,0,20,16,5,Medium
2676,54,Female,IT,Bachelors,9,176308,57,5,12,3,5,Medium
2677,30,Female,Marketing,PhD,20,26218,58,12,8,0,5,High
2678,30,Female,Finance,PhD,29,144283,75,8,44,5,3,Medium
2679,25,Female,IT,Bachelors,21,84057,58,5,28,0,2,Low
2680,56,Male,HR,PhD,15,98609,76,14,40,3,5,High
2681,38,Female,Marketing,PhD,14,162298,85,15,23,1,3,High
2682,55,Female,Sales,Bachelors,18,143108,14,3,15,12,1,Low
2683,45,Female,IT,Bachelors,28,30046,76,16,11,13,4,Medium
2684,53,Male,IT,Masters,19,137462,0,8,1,16,2,Low
2685,22,Female,Marketing,Bachelors,18,129345,37,11,18,10,3,Medium
2686,29,Male,Finance,PhD,17,57117,52,18,29,2,4,High
2687,44,Male,Finance,Bachelors,25,149980,51,19,15,6,4,Medium
2688,33,Female,Finance,Bachelors,11,156037,0,11,23,9,3,Medium
2689,33,Female,Sales,Bachelors,24,37373,10,5,12,10,3,Medium
2690,36,Female,Marketing,Masters,15,65452,57,11,4,9,3,Medium
2691,40,Male,Marketing,Masters,0,26654,39,8,22,7,5,Medium
2692,47,Male,Finance,PhD,15,182352,85,19,37,4,1,High
2693,50,Male,Finance,Masters,1,143319,98,4,30,1,5,Medium
2694,43,Male,HR,Bachelors,23,125646,59,2,16,14,4,Medium
2695,42,Male,HR,Masters,14,46583,43,1,48,15,4,Medium
2696,59,Male,IT,Bachelors,6,114242,5,7,48,3,4,Medium
2697,41,Female,IT,Masters,27,157432,27,9,2,15,3,Medium
2698,50,Female,Marketing,Masters,0,73968,30,14,25,11,2,Low
2699,25,Male,Marketing,Masters,4,154815,7,8,12,13,5,Medium
2700,28,Female,Sales,Bachelors,9,158231,4,9,43,11,2,Low
2701,49,Female,Sales,Masters,21,183223,53,10,37,15,1,Low
2702,49,Male,HR,Bachelors,20,151590,16,8,21,15,1,Low
2703,25,Male,IT,Bachelors,3,36652,37,13,20,11,5,Medium
2704,43,Female,HR,PhD,13,133114,8,4,28,1,4,Medium
2705,33,Male,HR,Masters,12,122489,73,8,44,13,1,Low
2706,24,Male,IT,PhD,0,193420,83,3,45,10,2,Low
2707,43,Female,Sales,PhD,15,97001,77,1,38,8,2,Low
2708,23,Male,IT,Bachelors,22,144269,13,18,4,6,3,Medium
2709,45,Female,Finance,Masters,8,96757,25,0,13,11,4,Medium
2710,55,Female,Finance,Bachelors,21,44395,92,0,17,16,3,Medium
2711,48,Female,Finance,Bachelors,15,153407,61,11,3,8,5,Medium
2712,22,Female,Marketing,Masters,18,121978,90,10,32,5,1,Low
2713,29,Female,Sales,Bachelors,14,151572,24,0,38,11,3,Medium
2714,44,Male,Sales,Masters,25,144541,79,13,19,19,3,Medium
2715,59,Male,Marketing,Masters,13,28083,35,10,12,9,5,Medium
2716,27,Male,HR,Bachelors,19,126598,97,6,35,8,2,Low
2717,43,Male,Finance,Bachelors,9,156615,79,1,44,11,2,Low
2718,46,Female,Finance,PhD,20,116171,32,14,3,0,5,Medium
2719,39,Female,HR,Bachelors,11,140423,2,7,34,1,2,Low
2720,38,Male,IT,Masters,27,26613,86,19,7,18,5,Medium
2721,33,Female,IT,PhD,0,130033,10,14,39,0,2,Low
2722,27,Male,Sales,Masters,20,191612,57,7,48,15,5,Medium
2723,47,Male,Marketing,PhD,16,96202,63,9,46,15,2,Low
2724,48,Male,Sales,Bachelors,8,177327,17,18,35,17,3,Medium
2725,29,Female,IT,Bachelors,22,105666,46,2,5,17,3,Medium
2726,40,Female,HR,Bachelors,18,42068,43,19,21,12,2,Low
2727,22,Female,Sales,Masters,24,69057,92,13,5,11,5,Medium
2728,50,Female,Finance,PhD,17,38946,58,8,41,8,3,Medium
2729,56,Male,Finance,Masters,27,171619,49,8,35,4,1,Low
2730,35,Female,HR,PhD,6,105237,68,5,8,8,2,Low
2731,56,Female,IT,Bachelors,8,25769,87,7,15,12,1,Low
2732,41,Female,Finance,Masters,21,175955,28,10,38,15,1,Low
2733,34,Male,Finance,Bachelors,25,81340,92,7,45,9,4,Medium
2734,59,Male,Marketing,Masters,20,99199,89,11,37,15,1,Low
2735,29,Female,Sales,Bachelors,11,124222,66,9,32,13,1,Low
2736,41,Female,IT,Masters,6,186234,1,3,17,1,4,Medium
2737,54,Female,Sales,Masters,13,53434,24,15,11,18,4,Medium
2738,47,Female,IT,PhD,14,42102,18,19,26,10,4,Medium
2739,42,Male,Finance,Bachelors,14,41536,39,5,46,18,5,Medium
2740,30,Female,Marketing,PhD,5,124639,1,8,0,10,4,Medium
2741,45,Female,Sales,PhD,20,70775,82,4,14,13,5,Medium
2742,58,Female,Finance,Bachelors,13,51147,64,5,46,14,2,Low
2743,38,Male,IT,Masters,1,70526,61,16,26,6,5,Medium
2744,45,Male,Sales,PhD,7,174731,90,16,15,14,2,Low
2745,42,Female,Sales,Bachelors,12,124663,53,12,20,7,4,Medium
2746,34,Female,Finance,Masters,22,132180,44,16,0,3,4,Medium
2747,32,Female,Sales,PhD,5,144233,48,13,28,17,2,Low
2748,40,Female,Marketing,PhD,4,43088,98,1,2,13,3,Medium
2749,32,Female,Marketing,PhD,4,88464,68,18,11,17,5,Medium
2750,34,Male,Finance,Masters,24,125921,37,2,27,3,1,Low
2751,22,Male,IT,PhD,0,79998,3,1,38,1,4,Medium
2752,40,Male,Finance,Masters,8,60382,16,1,36,5,5,Medium
2753,33,Female,Marketing,PhD,5,48184,52,6,30,10,5,Medium
2754,29,Male,HR,Bachelors,19,171171,84,3,30,0,4,Medium
2755,29,Male,HR,PhD,25,57739,52,16,32,14,2,Low
2756,33,Male,Sales,Bachelors,29,147937,30,5,32,11,4,Medium
2757,54,Female,Sales,Bachelors,6,159461,21,6,46,17,5,Medium
2758,47,Female,HR,Bachelors,8,37352,10,19,39,4,3,Medium
2759,49,Male,Marketing,Masters,4,146788,33,5,10,10,2,Low
2760,26,Female,Sales,Bachelors,13,137843,14,8,45,18,4,Medium
2761,29,Male,Finance,PhD,4,172220,9,19,28,0,1,Low
2762,46,Male,Finance,Masters,7,51828,95,3,24,16,4,Medium
2763,48,Male,Marketing,Bachelors,6,88040,52,4,12,7,5,Medium
2764,44,Male,Sales,Masters,12,114279,47,18,43,15,5,Medium
2765,51,Female,Finance,Masters,12,114430,30,9,18,10,1,Low
2766,44,Female,Sales,Masters,7,191783,36,17,35,18,2,Low
2767,41,Female,Sales,PhD,10,135957,27,14,27,10,5,Medium
2768,39,Female,Finance,Bachelors,27,37748,30,0,3,14,2,Low
2769,39,Male,HR,Masters,25,108636,69,4,2,7,2,Low
2770,23,Female,Finance,Masters,17,184763,13,4,37,13,4,Medium
2771,25,Male,Marketing,Masters,24,135158,86,7,36,0,2,Low
2772,51,Female,IT,Bachelors,18,30246,15,19,42,9,5,Medium
2773,54,Female,Finance,Masters,5,79395,24,14,24,6,5,Medium
2774,57,Female,Sales,Masters,21,183558,38,16,40,17,3,Medium
2775,39,Male,Sales,PhD,1,181412,65,18,34,11,2,Low
2776,58,Male,Finance,Bachelors,27,70300,37,12,28,1,3,Medium
2777,40,Male,IT,PhD,12,154158,40,9,40,17,4,Medium
2778,49,Male,Finance,Bachelors,22,34860,97,16,28,6,3,Medium
2779,41,Female,IT,Bachelors,24,37013,39,4,11,19,2,Low
2780,54,Male,IT,Bachelors,27,158479,63,17,34,11,5,Medium
2781,33,Male,Marketing,PhD,25,53542,88,16,19,19,4,Medium
2782,36,Female,Sales,PhD,10,44935,99,3,16,13,2,Low
2783,23,Female,Sales,PhD,0,69079,15,6,11,9,4,Medium
2784,50,Male,IT,PhD,23,54111,81,4,49,8,1,Low
2785,31,Female,Sales,Masters,1,76550,76,7,35,14,2,Low
2786,23,Male,HR,Masters,29,96955,58,7,9,19,1,Low
2787,32,Female,IT,Masters,16,60565,90,10,17,9,3,Medium
2788,34,Male,Sales,Bachelors,7,39283,97,8,29,18,2,Low
2789,31,Male,HR,Masters,1,86470,10,18,7,18,1,Low
2790,35,Male,Marketing,Bachelors,5,106916,0,18,40,11,5,Medium
2791,39,Male,Sales,PhD,21,99552,12,8,12,11,3,Medium
2792,30,Male,HR,Bachelors,4,58233,29,19,30,8,2,Low
2793,49,Female,Finance,Bachelors,15,42695,68,16,5,19,2,Low
2794,24,Male,Finance,Masters,7,146440,17,15,6,3,5,Medium
2795,41,Male,HR,PhD,18,193806,77,6,20,0,5,Medium
2796,27,Male,IT,PhD,15,101257,12,2,37,15,1,Low
2797,48,Male,IT,Masters,12,21505,31,18,42,0,1,Low
2798,23,Male,Sales,PhD,25,156435,70,7,48,12,1,Low
2799,50,Female,Finance,PhD,19,199780,71,4,27,2,4,Medium
2800,59,Female,IT,PhD,6,63614,49,5,43,11,3,Medium
2801,24,Male,IT,Masters,15,21010,70,1,20,8,2,Low
2802,37,Female,Finance,PhD,22,150560,79,18,20,3,3,High
2803,51,Male,Marketing,Bachelors,15,170933,30,12,23,1,5,Medium
